2.0188742172943597,4.602065747075161
3.521789089760877,6.300361037404261
1.7920709738751905,1.90218040060127
0.39135838785387844,5.874434950803744
1.951010683240807,6.919578586711084
7.928500505901322,5.759265552755712
0.5676255895006033,4.409416937105392
8.095204307015656,1.2604159404015547
3.1978354840820566,7.224818818109105
8.804300865656012,8.796607913274649
8.952055330373609,5.056904164628073
6.297121648076667,6.313667572239673
9.602298633567635,1.4809426665589087
7.718532629760229,1.655709900875324
8.099325444264657,0.9999857384745192
3.2471097917482163,5.850704024961416
8.62110478257436,4.704835135972728
1.9085927959080162,1.4356440035387563
3.627098229917448,0.2745100288612645
9.857704831069004,8.967596860310397
1.7076666904678295,8.05332576229754
3.148949145961628,3.647528666600989
2.5162209441378582,3.2216359399522365
9.93561486993732,0.23391196439036754
3.3079668622631253,2.3391474501753926
7.80643802500112,5.571461212559749
9.72419578790683,6.298614444178217
1.607699450848451,8.128749654377103
5.471093936046812,2.766610857198252
6.282180617390668,2.378931874946577
4.806600639061356,0.9392922815285476
3.9923308241394837,9.749431868555057
